ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
26.08.2022,26.08.2022,12,26.08.2022,14,04400729,2500,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl aus Keller/Boden von Fahrrädern
26.08.2022,26.08.2022,07,26.08.2022,16,03601449,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.08.2022,25.08.2022,20,26.08.2022,07,07400826,437,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.08.2022,25.08.2022,22,26.08.2022,08,02400522,150,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.08.2022,04.08.2022,20,05.08.2022,10,12500928,75,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.08.2022,26.08.2022,07,26.08.2022,09,02300419,1150,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.08.2022,23.08.2022,12,23.08.2022,12,04501153,450,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
26.08.2022,24.08.2022,07,24.08.2022,10,01100310,269,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.08.2022,25.08.2022,09,25.08.2022,15,08100208,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
26.08.2022,24.08.2022,08,24.08.2022,09,06400737,749,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,17,24.08.2022,22,02200207,1399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,17,24.08.2022,22,03100103,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,20,25.08.2022,05,06100207,750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,21.08.2022,15,24.08.2022,15,03701554,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,21,25.08.2022,08,02200210,1771,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,13,24.08.2022,17,02500833,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,18,25.08.2022,07,03701660,1099,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,15,25.08.2022,15,10300733,2749,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,12,25.08.2022,17,02300316,550,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,22.08.2022,20,25.08.2022,19,04300412,2616,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,16,25.08.2022,19,03400724,2735,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,16.08.2022,12,16.08.2022,12,03601243,100,Nein,Rennrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
25.08.2022,23.08.2022,10,23.08.2022,18,02500835,946,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,22.08.2022,21,23.08.2022,08,10300732,1648,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,22.08.2022,21,23.08.2022,08,10300732,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,17,25.08.2022,18,01100311,1035,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,02,25.08.2022,06,02500834,621,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,18,25.08.2022,08,07601237,140,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,22.08.2022,20,24.08.2022,09,02500729,900,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,08,25.08.2022,14,06400737,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,17,24.08.2022,17,04300623,668,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,21.08.2022,16,21.08.2022,18,09501838,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,21,25.08.2022,01,01401047,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,18.08.2022,16,18.08.2022,16,03601453,2699,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
25.08.2022,23.08.2022,20,23.08.2022,23,08100207,699,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,23,25.08.2022,09,08200624,588,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,05,25.08.2022,12,02200213,449,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,22,25.08.2022,10,01200522,1000,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,13,25.08.2022,14,08100104,1148,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,11,25.08.2022,16,10300731,1093,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,07,25.08.2022,14,06300633,849,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,14,25.08.2022,16,04501151,678,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,04,24.08.2022,11,01200629,1030,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,19,23.08.2022,19,02100104,1800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,16,25.08.2022,19,02100101,940,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,16,25.08.2022,18,08100310,923,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,00,25.08.2022,23,01100312,500,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
25.08.2022,25.08.2022,13,25.08.2022,19,10300732,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,11,24.08.2022,14,03501037,928,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,21.08.2022,22,22.08.2022,08,06100206,2767,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,19,25.08.2022,09,01100416,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,20,24.08.2022,16,07100204,1118,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,19,25.08.2022,08,02500728,341,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,18,25.08.2022,07,03701660,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,20,25.08.2022,05,06400844,140,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,13,25.08.2022,15,04300620,2500,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,07,25.08.2022,12,04500939,418,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,16,25.08.2022,18,11401135,965,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,23,25.08.2022,06,02400623,5500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,20,24.08.2022,23,11300724,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,08,25.08.2022,09,01401048,1015,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,18.08.2022,21,19.08.2022,08,01200625,1599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,22,25.08.2022,10,02300315,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,00,25.08.2022,00,07100101,450,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,18,24.08.2022,07,08100310,699,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,21.08.2022,11,22.08.2022,11,09401534,380,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,20,23.08.2022,21,08100103,50,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,20,25.08.2022,11,04400726,5550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,16,25.08.2022,16,05400944,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,12,25.08.2022,17,07100204,4298,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,20,24.08.2022,07,11400929,599,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,14,25.08.2022,18,02300315,680,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,20,25.08.2022,21,03100102,2899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,19,24.08.2022,20,03601243,1574,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,19.08.2022,12,19.08.2022,20,04200309,398,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,19,25.08.2022,07,02500835,622,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,09,24.08.2022,20,02100102,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,10,24.08.2022,19,09200613,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,19,25.08.2022,21,07100102,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,17,24.08.2022,21,08300935,256,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,18,25.08.2022,20,01100102,5499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,11,25.08.2022,14,01100206,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,21,25.08.2022,02,02300419,1400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,22,25.08.2022,08,09100101,488,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,17,24.08.2022,19,07400720,1457,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,22.08.2022,19,23.08.2022,09,02200212,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,13,25.08.2022,08,02200210,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,22.08.2022,15,24.08.2022,15,01401049,627,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,19.08.2022,18,20.08.2022,02,07400824,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,22.08.2022,01,23.08.2022,13,11200411,249,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,15,24.08.2022,17,02100106,7256,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,00,25.08.2022,05,06400840,2100,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,16,23.08.2022,18,04300623,989,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,11,25.08.2022,11,06400844,611,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,22.08.2022,06,23.08.2022,01,09502043,655,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,18,25.08.2022,08,06400842,1150,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,11,23.08.2022,16,10100208,1399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,19.08.2022,23,22.08.2022,07,02500836,373,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,19,24.08.2022,19,01300733,1150,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,07,25.08.2022,15,02200213,419,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,23.08.2022,16,23.08.2022,17,09200613,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,18,25.08.2022,19,01100103,1049,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,15,25.08.2022,20,01401044,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,16,25.08.2022,19,02100101,549,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,18,25.08.2022,09,07501032,2000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,18,25.08.2022,06,03200207,649,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,21,25.08.2022,09,03701660,1119,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,24.08.2022,18,25.08.2022,06,05200525,288,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,14,25.08.2022,14,03200207,668,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
25.08.2022,25.08.2022,16,25.08.2022,18,11401135,965,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,08.08.2022,21,09.08.2022,09,12200308,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,09.08.2022,10,11.08.2022,16,03500933,3300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,03.08.2022,12,03.08.2022,22,07200412,1000,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,18,24.08.2022,11,08100418,1332,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,22.08.2022,21,23.08.2022,09,04501043,492,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,08,24.08.2022,13,07100206,579,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,07,23.08.2022,15,07200409,1609,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,07,24.08.2022,14,11400931,2174,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,22.08.2022,07,22.08.2022,14,02500728,549,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,22.08.2022,08,22.08.2022,21,08100418,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,15,24.08.2022,16,11300722,550,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,07,24.08.2022,13,04200310,1184,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,15,24.08.2022,14,04400729,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,09,23.08.2022,14,12500927,1369,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,08,23.08.2022,17,11100101,350,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,22.08.2022,18,24.08.2022,12,03701556,280,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,21.08.2022,22,22.08.2022,09,01200520,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,01.08.2022,09,01.08.2022,18,02100103,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,22.08.2022,23,23.08.2022,22,03601140,200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.07.2022,09,24.07.2022,18,07100206,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,15.08.2022,18,16.08.2022,09,01200623,1289,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,19,23.08.2022,21,06100102,2150,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,02.06.2022,12,03.06.2022,18,03701556,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,22.08.2022,07,22.08.2022,14,02500728,668,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,21.08.2022,12,22.08.2022,11,09502043,650,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,16,24.08.2022,18,09200715,629,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,10,24.08.2022,19,08100417,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,21.08.2022,08,21.08.2022,20,09200716,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,22.08.2022,18,24.08.2022,07,03601142,694,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,18,23.08.2022,22,02200207,1427,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,09,23.08.2022,11,04501041,1450,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,21.08.2022,21,24.08.2022,09,02400623,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,28.07.2022,09,29.07.2022,18,05300737,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,15,23.08.2022,19,11300620,1399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,22.08.2022,19,23.08.2022,05,08300934,520,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,16.07.2022,12,16.07.2022,18,09200510,1093,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,17,23.08.2022,23,09501838,679,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,17,24.08.2022,18,09200613,1774,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,07,24.08.2022,17,01401044,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,20,24.08.2022,20,11300618,1295,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,20,24.08.2022,20,03200309,666,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
24.08.2022,19.08.2022,14,22.08.2022,12,02200210,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,18.08.2022,09,18.08.2022,18,07200308,1500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,17,23.08.2022,20,11501238,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,14.08.2022,13,14.08.2022,23,02200213,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
24.08.2022,17.08.2022,18,18.08.2022,09,09301025,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,20.08.2022,14,20.08.2022,16,02300419,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,02.08.2022,15,02.08.2022,15,09100304,3000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,12,24.08.2022,14,03400826,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,17.08.2022,11,17.08.2022,11,01100206,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,08,24.08.2022,17,09100407,599,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,10,24.08.2022,15,02500834,599,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,24.08.2022,01,24.08.2022,01,08100104,1,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
24.08.2022,23.08.2022,19,24.08.2022,06,10100314,444,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
24.08.2022,23.08.2022,18,23.08.2022,22,01100311,2200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,13,23.08.2022,19,03701556,2999,Nein,diverse Fahrräder,Fahrraddiebstahl,Einfacher Diebstahl aus Keller/Boden von Fahrrädern
24.08.2022,21.08.2022,21,24.08.2022,07,04300416,1180,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
24.08.2022,23.08.2022,20,23.08.2022,21,10200526,227,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
